customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
1316,55,39398.5289615247,87.0,13,107.76700858509496,87,0.38,F,West,1400.9711116062344,0.725,53.94,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1317,19,77634.13025571126,6.0,28,125.14081813788384,119,0.11,M,South,3503.9429078607477,0.9916666666666667,5.34,0,Potential Loyalists,"Assigned due to: strong loyalty, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1318,24,41221.848576838864,29.0,33,85.29096204286282,86,0.18,M,West,2814.601747414473,0.7166666666666667,23.78,0,Potential Loyalists,"Assigned due to: small order size, low income, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1319,35,30708.25354831774,25.0,43,156.7283751826253,90,0.32,M,East,6739.3201328528885,0.75,17.0,1,Loyal Customers,"Assigned due to: low income, frequent purchase frequency, high return rate.",0.6,High,"Tier-upgrade incentives (e.g., Gold -> Platinum) | Category expansion offers based on purchase history | Subscription / auto-replenish upsell"
1320,44,63550.385306380806,55.0,23,101.95633076321334,106,0.24,F,East,2344.995607553907,0.8833333333333333,41.8,0,Potential Loyalists,"Assigned due to: strong loyalty, small order size, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1321,51,27750.345604369668,81.0,33,56.71472992497635,76,0.04,F,East,1871.5860875242197,0.6333333333333333,77.75999999999999,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, low income.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1322,44,15013.401713115263,46.0,43,197.47431110788295,40,0.25,F,East,8491.395377638966,0.3333333333333333,34.5,0,Potential Loyalists,"Assigned due to: low income, high lifetime value, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1323,34,63331.43084653194,24.0,18,200.18329610283703,19,0.07,M,East,3603.2993298510664,0.15833333333333333,22.32,0,Potential Loyalists,"Assigned due to: weak loyalty, low return rate, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1324,60,16269.498924744752,75.0,50,238.93588285152856,47,0.2,F,West,11946.794142576427,0.39166666666666666,60.0,0,Potential Loyalists,"Assigned due to: high lifetime value, low income, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1325,61,79381.98490738557,26.0,30,68.04821003166572,65,0.21,M,East,2041.4463009499716,0.5416666666666666,20.54,0,Potential Loyalists,"Assigned due to: small order size, low spending level, low net spend.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1326,68,25116.656843680103,98.0,26,111.52581546312106,67,0.35,M,West,2899.671202041148,0.5583333333333333,63.7,0,Potential Loyalists,"Assigned due to: high spending level, low income, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1327,41,15000.0,28.0,16,168.43963240717784,91,0.18,M,East,2695.0341185148454,0.7583333333333333,22.96,0,Potential Loyalists,"Assigned due to: low income, strong loyalty, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1328,42,52655.083746480144,3.0,13,109.83680985501918,18,0.11,M,West,1427.8785281152493,0.15,2.67,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, weak loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1329,24,63614.86258241211,75.0,39,195.67295870462573,50,0.09,M,East,7631.245389480403,0.4166666666666667,68.25,0,Potential Loyalists,"Assigned due to: high net spend, high lifetime value, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1330,69,72286.87659204852,38.0,33,189.83463099871489,30,0.35,M,West,6264.542822957591,0.25,24.7,0,Potential Loyalists,"Assigned due to: high return rate, weak loyalty, high lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1331,23,64300.39247539634,61.0,26,188.3436284952853,66,0.07,M,East,4896.9343408774175,0.55,56.73,0,Potential Loyalists,"Assigned due to: low return rate, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1332,41,33517.18447205644,78.0,48,266.7733786643411,5,0.17,F,South,12805.122175888373,0.041666666666666664,64.74,0,Potential Loyalists,"Assigned due to: high lifetime value, weak loyalty, frequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1333,50,77826.52952316511,51.0,1,201.52616595667595,93,0.07,M,West,201.52616595667595,0.775,47.43,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low return rate.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1334,66,84003.46266199366,90.0,49,162.3112889185141,97,0.31,F,South,7953.253157007191,0.8083333333333333,62.099999999999994,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high spending level, high lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1335,46,29855.94678861153,48.0,38,134.51716107227705,42,0.19,M,West,5111.6521207465275,0.35,38.88,0,Potential Loyalists,"Assigned due to: low income, frequent purchase frequency, weak loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1336,60,55474.846533509655,21.0,2,140.0908713458547,84,0.14,M,West,280.1817426917094,0.7,18.06,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, low spending level.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1337,39,53138.99932227451,54.0,49,64.86318769279413,94,0.14,M,West,3178.2961969469125,0.7833333333333333,46.44,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, small order size, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1338,43,65509.53956970084,56.0,6,10.0,106,0.34,F,North,60.0,0.8833333333333333,36.959999999999994,0,Potential Loyalists,"Assigned due to: small order size, infrequent purchase frequency, strong loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1339,45,54876.90520564728,94.0,46,187.1004902184851,5,0.22,M,East,8606.622550050315,0.041666666666666664,73.32000000000001,0,Potential Loyalists,"Assigned due to: weak loyalty, high spending level, high lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1340,67,58303.05569817558,59.0,50,247.89063500504523,50,0.29,M,South,12394.531750252261,0.4166666666666667,41.89,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1341,38,76045.38825604228,72.0,38,123.59080613578108,85,0.36,F,South,4696.450633159681,0.7083333333333334,46.08,0,Potential Loyalists,"Assigned due to: high return rate, frequent purchase frequency, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1342,66,32153.672509971668,51.0,42,276.96753272260776,58,0.36,F,West,11632.636374349526,0.48333333333333334,32.64,0,Potential Loyalists,"Assigned due to: high lifetime value, large order size, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1343,24,78434.32838152061,20.0,24,135.87900535348237,79,0.13,F,South,3261.0961284835766,0.6583333333333333,17.4,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, high income.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1344,34,88528.31828828127,96.0,18,10.0,84,0.38,F,South,180.0,0.7,59.519999999999996,0,Potential Loyalists,"Assigned due to: small order size, high spending level, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1345,37,100853.37483722172,86.0,27,223.45994029836825,8,0.01,M,South,6033.418388055943,0.06666666666666667,85.14,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, high income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1346,58,15000.0,59.0,41,111.65694102094838,113,0.15,M,South,4577.934581858884,0.9416666666666667,50.15,0,Potential Loyalists,"Assigned due to: low income, strong loyalty, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1347,66,55427.45857211955,71.0,8,230.7022942016011,31,0.36,F,North,1845.6183536128087,0.25833333333333336,45.44,0,Potential Loyalists,"Assigned due to: high return rate, infrequent purchase frequency, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1348,37,15000.0,9.0,28,47.79780128546881,12,0.11,M,West,1338.3384359931265,0.1,8.01,0,Potential Loyalists,"Assigned due to: low income, low spending level, weak loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
